Hour,Region,AvailableRenewable_MW,Total_Load_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridPurchase_MW,GridLoadPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,GridEnergyForCost_MW,ChargeMode,Evaluation,Scenario,WindowStart_h,Method
45,RegionD,510.22000000,339.02079957,635.36000000,495.58000000,0.44930000,0.00000000,8.80079957,488.67225852,330.22000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,0.00000000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
46,RegionD,500.00000000,368.60160043,394.37000000,307.61000000,0.45620000,0.00000000,48.60160043,436.41247312,320.00000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,0.00000000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
47,RegionD,510.22000000,406.72000000,394.37000000,307.61000000,0.46150000,0.00000000,76.50000000,354.15440860,330.22000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,0.00000000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
48,RegionD,540.19000000,444.07039957,284.81000000,222.15000000,0.46470000,0.00000000,83.88039957,263.96043057,360.19000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,0.00000000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
49,RegionD,587.87000000,483.91680043,284.80000000,222.14000000,0.46580000,0.00000000,76.04680043,182.18967742,407.87000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,0.00000000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
50,RegionD,650.00000000,543.88479957,284.78000000,222.13000000,0.46450000,0.00000000,73.88479957,102.74365637,470.00000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,0.00000000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
51,RegionD,722.35000000,554.20160043,284.76000000,222.11000000,0.46100000,0.00000000,11.85160043,90.00000000,542.35000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,0.00000000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
52,RegionD,800.00000000,564.28800000,284.73000000,222.09000000,0.45550000,0.00000000,0.00000000,90.00000000,564.28800000,-0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,55.71200000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
53,RegionD,877.65000000,601.13920000,284.70000000,222.07000000,0.44830000,0.00000000,-0.00000000,90.00000000,601.13920000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,96.51080000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
54,RegionD,950.00000000,601.70239957,284.66000000,222.03000000,0.44000000,0.00000000,0.00000000,90.00000000,601.70239957,-0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,168.29760043,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
55,RegionD,1012.13000000,608.38399957,437.86000000,341.53000000,0.43110000,0.00000000,0.00000000,90.00000000,608.38399957,-0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,223.74600043,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
56,RegionD,1059.81000000,596.35199957,437.78000000,341.47000000,0.42220000,0.00000000,0.00000000,90.00000000,596.35199957,-0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,283.45800043,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
57,RegionD,1089.78000000,530.06079957,437.70000000,341.41000000,0.41390000,0.00000000,0.00000000,90.00000000,530.06079957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,379.71920043,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
58,RegionD,1100.00000000,502.77120000,437.61000000,341.34000000,0.40670000,0.00000000,0.00000000,90.00000000,502.77120000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,417.22880000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
59,RegionD,1089.78000000,497.84320043,437.51000000,341.26000000,0.40100000,0.00000000,0.00000000,90.00000000,497.84320043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,411.93679957,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
60,RegionD,1059.81000000,439.29088043,437.40000000,341.17000000,0.39740000,0.00000000,0.00000000,90.00000000,439.29088043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,440.51911957,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
61,RegionD,1012.13000000,417.99680000,437.28000000,341.08000000,0.39600000,0.00000000,0.00000000,90.00000000,417.99680000,-0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,414.13320000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
62,RegionD,950.00000000,423.41759957,437.16000000,340.98000000,0.39680000,260.00000000,0.00000000,334.40000000,423.41759957,260.00000000,0.00000000,0.00000000,0.00000000,180.00000000,86.58240043,-180.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
63,RegionD,877.65000000,381.74336043,437.03000000,340.88000000,0.39980000,260.00000000,0.00000000,578.80000000,381.74336043,260.00000000,0.00000000,0.00000000,0.00000000,180.00000000,55.90663957,-180.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
64,RegionD,800.00000000,316.60800043,436.90000000,340.78000000,0.40480000,260.00000000,0.00000000,823.20000000,316.60800043,260.00000000,0.00000000,0.00000000,0.00000000,180.00000000,43.39199957,-180.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
65,RegionD,722.35000000,326.95040043,633.30000000,493.97000000,0.41140000,81.70212766,0.00000000,900.00000000,326.95040043,81.70212766,0.00000000,0.00000000,0.00000000,180.00000000,133.69747191,-180.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
66,RegionD,650.00000000,307.71200000,633.08000000,493.80000000,0.41920000,0.00000000,0.00000000,900.00000000,307.71200000,-0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,162.28800000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
67,RegionD,587.87000000,296.63999957,632.86000000,493.63000000,0.42750000,0.00000000,0.00000000,900.00000000,296.63999957,-0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,111.23000043,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
68,RegionD,540.19000000,341.51679957,632.63000000,493.45000000,0.43580000,0.00000000,0.00000000,900.00000000,341.51679957,-0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,18.67320043,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
69,RegionD,510.22000000,356.78720043,632.40000000,493.27000000,0.44350000,0.00000000,26.56720043,871.43311782,330.22000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,0.00000000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
70,RegionD,500.00000000,362.81600000,392.37000000,306.05000000,0.45010000,0.00000000,42.81600000,825.39440814,320.00000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,0.00000000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
71,RegionD,510.22000000,418.21440043,392.22000000,305.93000000,0.45500000,0.00000000,87.99440043,730.77677328,330.22000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,0.00000000,-180.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
0,RegionE,540.19000000,448.41250000,247.00000000,192.66000000,0.23700000,0.00000000,22.42250042,345.88978450,425.98999958,0.00000000,0.00000000,0.00000000,0.00000000,114.20000042,0.00000000,-114.20000042,0.00000000,0,fixed,observed,0,carbon_aware_MILP
1,RegionE,587.87000000,497.23749958,247.16000000,192.78000000,0.23780000,0.00000000,129.36749958,206.78494624,367.87000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
2,RegionE,650.00000000,503.40000000,247.32000000,192.91000000,0.23750000,0.00000000,73.40000000,127.86021505,430.00000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
3,RegionE,722.35000000,545.00000000,247.48000000,193.03000000,0.23600000,0.00000000,42.65000000,82.00000000,502.35000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
4,RegionE,800.00000000,556.68749958,247.64000000,193.16000000,0.23340000,0.00000000,0.00000000,82.00000000,556.68749958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,23.31250042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
5,RegionE,877.65000000,570.31250000,247.80000000,193.28000000,0.23000000,0.00000000,0.00000000,82.00000000,570.31250000,-0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,87.33750000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
6,RegionE,950.00000000,591.88750042,247.96000000,193.41000000,0.22600000,0.00000000,0.00000000,82.00000000,591.88750042,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,138.11249958,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
7,RegionE,1012.13000000,585.02500042,381.72000000,297.74000000,0.22170000,0.00000000,0.00000000,82.00000000,585.02500042,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,207.10499958,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
8,RegionE,1059.81000000,549.15000042,381.96000000,297.93000000,0.21740000,0.00000000,0.00000000,82.00000000,549.15000042,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,290.65999958,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
9,RegionE,1089.78000000,566.01250000,382.20000000,298.12000000,0.21340000,0.00000000,0.00000000,82.00000000,566.01250000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,303.76750000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
10,RegionE,1100.00000000,533.08749958,382.43000000,298.30000000,0.21000000,0.00000000,0.00000000,82.00000000,533.08749958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,346.91250042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
11,RegionE,1089.78000000,452.58750000,382.66000000,298.47000000,0.20740000,0.00000000,0.00000000,82.00000000,452.58750000,-0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,417.19250000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
12,RegionE,1059.81000000,443.68499958,382.89000000,298.65000000,0.20590000,0.00000000,0.00000000,82.00000000,443.68499958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,396.12500042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
13,RegionE,1012.13000000,430.68124958,383.12000000,298.83000000,0.20550000,69.24258055,0.00000000,147.08802572,430.68124958,69.24258055,0.00000000,0.00000000,0.00000000,220.00000000,292.20616987,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
14,RegionE,950.00000000,399.73000000,383.34000000,299.01000000,0.20630000,0.00000000,0.00000000,147.08802572,399.73000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,330.27000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
15,RegionE,877.65000000,371.30249958,383.55000000,299.17000000,0.20830000,240.00000000,0.00000000,372.68802572,371.30249958,240.00000000,0.00000000,0.00000000,0.00000000,220.00000000,46.34750042,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
16,RegionE,800.00000000,336.33749958,383.77000000,299.34000000,0.21130000,0.00000000,0.00000000,372.68802572,336.33749958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,243.66250042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
17,RegionE,722.35000000,343.72500000,556.77000000,434.28000000,0.21510000,158.62500000,0.00000000,521.79552572,343.72500000,158.62500000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
18,RegionE,650.00000000,278.76249958,557.06000000,434.51000000,0.21960000,151.23750042,0.00000000,663.95877611,278.76249958,151.23750042,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
19,RegionE,587.87000000,322.82500042,557.35000000,434.73000000,0.22430000,45.04499958,0.00000000,706.30107572,322.82500042,45.04499958,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
20,RegionE,540.19000000,292.76250000,557.63000000,434.95000000,0.22900000,0.00000000,0.00000000,706.30107572,292.76250000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,27.42750000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
21,RegionE,510.22000000,309.55000000,557.90000000,435.16000000,0.23350000,0.00000000,19.33000000,685.51612948,290.22000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
22,RegionE,500.00000000,361.82500000,346.45000000,270.23000000,0.23730000,0.00000000,81.82500000,597.53225851,280.00000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
23,RegionE,510.22000000,405.45000042,346.61000000,270.36000000,0.24020000,0.00000000,115.23000042,473.62903226,290.22000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
24,RegionE,540.19000000,404.98750000,250.44000000,195.34000000,0.24220000,0.00000000,84.79750000,382.44892473,320.19000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
25,RegionE,587.87000000,487.12500000,250.55000000,195.43000000,0.24290000,0.00000000,119.25500000,254.21774194,367.87000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
26,RegionE,650.00000000,536.26250000,250.65000000,195.51000000,0.24250000,0.00000000,106.26250000,139.95698925,430.00000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
27,RegionE,722.35000000,556.25000000,250.75000000,195.59000000,0.24080000,0.00000000,53.90000000,82.00000000,502.35000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
28,RegionE,800.00000000,567.50000042,250.84000000,195.66000000,0.23820000,0.00000000,0.00000000,82.00000000,567.50000042,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,12.49999958,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
29,RegionE,877.65000000,611.46250042,250.93000000,195.73000000,0.23460000,0.00000000,0.00000000,82.00000000,611.46250042,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,46.18749958,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
30,RegionE,950.00000000,603.61249958,251.02000000,195.80000000,0.23050000,0.00000000,0.00000000,82.00000000,603.61249958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,126.38750042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
31,RegionE,1012.13000000,591.83749958,386.30000000,301.31000000,0.22600000,0.00000000,0.00000000,82.00000000,591.83749958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,200.29250042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
32,RegionE,1059.81000000,556.12499958,386.42000000,301.41000000,0.22160000,0.00000000,0.00000000,82.00000000,556.12499958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,283.68500042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
33,RegionE,1089.78000000,555.95000000,386.53000000,301.49000000,0.21740000,0.00000000,0.00000000,82.00000000,555.95000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,313.83000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
34,RegionE,1100.00000000,468.63749958,386.63000000,301.57000000,0.21390000,0.00000000,0.00000000,82.00000000,468.63749958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,411.36250042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
35,RegionE,1089.78000000,497.10000042,386.72000000,301.64000000,0.21110000,0.00000000,0.00000000,82.00000000,497.10000042,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,372.67999958,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
36,RegionE,1059.81000000,435.46249958,386.81000000,301.71000000,0.20940000,0.00000000,0.00000000,82.00000000,435.46249958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,404.34750042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
37,RegionE,1012.13000000,403.91500000,386.89000000,301.77000000,0.20890000,0.00000000,0.00000000,82.00000000,403.91500000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,388.21500000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
38,RegionE,950.00000000,400.28374958,386.96000000,301.83000000,0.20950000,0.00000000,0.00000000,82.00000000,400.28374958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,329.71625042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
39,RegionE,877.65000000,343.53125042,387.02000000,301.88000000,0.21130000,0.00000000,0.00000000,82.00000000,343.53125042,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,314.11874958,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
40,RegionE,800.00000000,305.83750042,387.07000000,301.91000000,0.21410000,236.90180607,0.00000000,304.68769770,305.83750042,236.90180607,0.00000000,0.00000000,0.00000000,220.00000000,37.26069352,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
41,RegionE,722.35000000,260.43749958,561.33000000,437.84000000,0.21780000,240.00000000,0.00000000,530.28769770,260.43749958,240.00000000,0.00000000,0.00000000,0.00000000,220.00000000,1.91250042,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
42,RegionE,650.00000000,294.92500000,561.38000000,437.88000000,0.22200000,135.07500000,0.00000000,657.25819770,294.92500000,135.07500000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
43,RegionE,587.87000000,278.26250042,561.43000000,437.92000000,0.22660000,89.60749958,0.00000000,741.48924731,278.26250042,89.60749958,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
44,RegionE,540.19000000,313.10000000,561.46000000,437.94000000,0.23110000,0.00000000,0.00000000,741.48924731,313.10000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,7.09000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
45,RegionE,510.22000000,346.37500000,561.48000000,437.95000000,0.23540000,0.00000000,56.15500000,681.10752688,290.22000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
46,RegionE,500.00000000,391.33749958,348.51000000,271.84000000,0.23900000,0.00000000,111.33749958,561.38978539,280.00000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
47,RegionE,510.22000000,391.56250042,348.51000000,271.84000000,0.24170000,0.00000000,101.34250042,452.41935484,290.22000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
48,RegionE,540.19000000,463.35000000,251.70000000,196.33000000,0.24340000,0.00000000,143.16000000,298.48387097,320.19000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
49,RegionE,587.87000000,468.22499958,251.68000000,196.31000000,0.24400000,0.00000000,100.35499958,190.57526927,367.87000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
50,RegionE,650.00000000,493.07500042,251.67000000,196.30000000,0.24330000,0.00000000,63.07500042,122.75268817,430.00000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
51,RegionE,722.35000000,539.65000000,251.65000000,196.29000000,0.24150000,0.00000000,37.30000000,82.64516129,502.35000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
52,RegionE,800.00000000,580.60000000,251.62000000,196.26000000,0.23860000,0.00000000,0.60000000,82.00000000,580.00000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
53,RegionE,877.65000000,582.48750000,251.59000000,196.24000000,0.23480000,0.00000000,0.00000000,82.00000000,582.48750000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,75.16250000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
54,RegionE,950.00000000,605.73750000,251.56000000,196.22000000,0.23050000,0.00000000,0.00000000,82.00000000,605.73750000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,124.26250000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
55,RegionE,1012.13000000,587.32500000,386.95000000,301.82000000,0.22580000,0.00000000,0.00000000,82.00000000,587.32500000,-0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,204.80500000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
56,RegionE,1059.81000000,555.91249958,386.88000000,301.77000000,0.22120000,0.00000000,0.00000000,82.00000000,555.91249958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,283.89750042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
57,RegionE,1089.78000000,526.64999958,386.80000000,301.70000000,0.21680000,0.00000000,0.00000000,82.00000000,526.64999958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,343.13000042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
58,RegionE,1100.00000000,530.10000000,386.72000000,301.64000000,0.21300000,0.00000000,0.00000000,82.00000000,530.10000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,349.90000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
59,RegionE,1089.78000000,488.57499958,386.63000000,301.57000000,0.21010000,0.00000000,0.00000000,82.00000000,488.57499958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,381.20500042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
60,RegionE,1059.81000000,423.01250042,386.54000000,301.50000000,0.20820000,0.00000000,0.00000000,82.00000000,423.01250042,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,416.79749958,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
61,RegionE,1012.13000000,412.82375000,386.44000000,301.42000000,0.20740000,0.00000000,0.00000000,82.00000000,412.82375000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,379.30625000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
62,RegionE,950.00000000,393.08624958,386.33000000,301.34000000,0.20780000,0.00000000,0.00000000,82.00000000,393.08624958,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,336.91375042,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
63,RegionE,877.65000000,354.39750042,386.21000000,301.24000000,0.20940000,115.43638298,0.00000000,190.51020000,354.39750042,115.43638298,0.00000000,0.00000000,0.00000000,220.00000000,187.81611660,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
64,RegionE,800.00000000,313.95750042,386.10000000,301.16000000,0.21200000,240.00000000,0.00000000,416.11020000,313.95750042,240.00000000,0.00000000,0.00000000,0.00000000,220.00000000,26.04249958,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
65,RegionE,722.35000000,292.85000000,559.66000000,436.53000000,0.21550000,209.50000000,0.00000000,613.04020000,292.85000000,209.50000000,0.00000000,0.00000000,0.00000000,220.00000000,-0.00000000,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
66,RegionE,650.00000000,276.02500000,559.47000000,436.39000000,0.21960000,153.97500000,0.00000000,757.77670000,276.02500000,153.97500000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
67,RegionE,587.87000000,301.67500000,559.27000000,436.23000000,0.22390000,66.19500000,0.00000000,820.00000000,301.67500000,66.19500000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,1,fixed,observed,0,carbon_aware_MILP
68,RegionE,540.19000000,307.72500000,559.07000000,436.07000000,0.22830000,0.00000000,0.00000000,820.00000000,307.72500000,-0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,12.46500000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
69,RegionE,510.22000000,337.59999958,558.86000000,435.91000000,0.23230000,0.00000000,47.37999958,769.05376389,290.22000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
70,RegionE,500.00000000,342.85000000,346.75000000,270.47000000,0.23570000,0.00000000,62.85000000,701.47311873,280.00000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
71,RegionE,510.22000000,413.66249958,346.61000000,270.36000000,0.23830000,0.00000000,123.44249958,568.73924821,290.22000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
0,RegionF,540.19000000,478.75190000,260.00000000,202.80000000,0.28010000,0.00000000,57.88610000,320.25688172,420.86580000,0.00000000,0.00000000,0.00000000,0.00000000,119.32420000,0.00000000,-119.32420000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
1,RegionF,587.87000000,462.82610000,260.17000000,202.93000000,0.28110000,0.00000000,94.95610000,218.15354839,367.87000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
2,RegionF,650.00000000,508.74930000,260.34000000,203.07000000,0.28070000,0.00000000,78.74930000,133.47688172,430.00000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
3,RegionF,722.35000000,547.43350000,260.51000000,203.20000000,0.27890000,0.00000000,45.08350000,85.00000000,502.35000000,0.00000000,0.00000000,0.00000000,0.00000000,220.00000000,0.00000000,-220.00000000,0.00000000,0,fixed,observed,0,carbon_aware_MILP
