Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method,ObservedElectricityPrice_CNY_per_MWh,ObservedCarbonIntensity_tCO2_per_MWh,ObservedAvailableRenewable_MW,ScenarioPriceMultiplier,ScenarioCarbonMultiplier,ScenarioRenewableMultiplier,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridLoadPurchase_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,ChargeMode,GridImportMode,Method,Scenario
67,RegionC,Peak,985.6200000000,0.0000000000,0.5665000000,587.8700000000,229.5160000000,2395,11.6773333333,241.1933333333,1.3800000000,332.8468000000,rolling_shadow_price_exchange::lagrangian_balanced,985.6200000000,0.5665000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,332.8468000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,255.0232000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP,observed
68,RegionC,Peak,985.6800000000,0.0000000000,0.5778000000,540.1900000000,227.3823330000,2396,12.8710000000,240.2533330000,1.3800000000,331.5495995400,rolling_shadow_price_exchange::lagrangian_balanced,985.6800000000,0.5778000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,331.5495995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,208.6404004600,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP,observed
69,RegionC,Peak,985.7100000000,0.0000000000,0.5884000000,510.2200000000,275.1966670000,2397,11.7800000000,286.9766670000,1.3800000000,396.0278004600,rolling_shadow_price_exchange::lagrangian_balanced,985.7100000000,0.5884000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,396.0278004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,114.1921995400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP,observed
70,RegionC,Flat,611.8300000000,0.0000000000,0.5974000000,500.0000000000,288.1586670000,2398,19.8986666667,308.0573336667,1.3800000000,425.1191204600,rolling_shadow_price_exchange::lagrangian_balanced,611.8300000000,0.5974000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,425.1191204600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,74.8808795400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP,observed
71,RegionC,Flat,611.8300000000,0.0000000000,0.6043000000,510.2200000000,316.0066670000,2399,39.7320000000,355.7386670000,1.3800000000,490.9193604600,rolling_shadow_price_exchange::lagrangian_balanced,611.8300000000,0.6043000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,490.9193604600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,19.3006395400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP,observed
0,RegionD,Valley,274.3900000000,214.0200000000,0.4426000000,540.1900000000,145.1600000000,2328,0.0000000000,145.1600000000,1.2800000000,185.8048000000,rolling_shadow_price_exchange::lagrangian_balanced,274.3900000000,0.4426000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,185.8048000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,174.3852000000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
1,RegionD,Valley,274.5100000000,214.1200000000,0.4440000000,587.8700000000,200.6106670000,2329,0.0000000000,200.6106670000,1.2800000000,256.7816537600,rolling_shadow_price_exchange::lagrangian_balanced,274.5100000000,0.4440000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,256.7816537600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,151.0883462400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
2,RegionD,Valley,274.6400000000,214.2200000000,0.4432000000,650.0000000000,228.1950000000,2330,0.0000000000,228.1950000000,1.2800000000,292.0896000000,rolling_shadow_price_exchange::lagrangian_balanced,274.6400000000,0.4432000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,292.0896000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,177.9104000000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
3,RegionD,Valley,274.7800000000,214.3300000000,0.4402000000,722.3500000000,262.8393330000,2331,0.0000000000,262.8393330000,1.2800000000,336.4343462400,rolling_shadow_price_exchange::lagrangian_balanced,274.7800000000,0.4402000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,336.4343462400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,205.9156537600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
4,RegionD,Valley,274.9200000000,214.4400000000,0.4352000000,800.0000000000,335.3283330000,2332,0.5600000000,335.8883330000,1.2800000000,429.9370662400,rolling_shadow_price_exchange::lagrangian_balanced,274.9200000000,0.4352000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,429.9370662400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,190.0629337600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
5,RegionD,Valley,275.0600000000,214.5500000000,0.4286000000,877.6500000000,383.3500000000,2333,0.5600000000,383.9100000000,1.2800000000,491.4048000000,rolling_shadow_price_exchange::lagrangian_balanced,275.0600000000,0.4286000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,491.4048000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,206.2452000000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
6,RegionD,Valley,275.2000000000,214.6600000000,0.4208000000,950.0000000000,394.9743330000,2334,0.2520000000,395.2263330000,1.2800000000,505.8897062400,rolling_shadow_price_exchange::lagrangian_balanced,275.2000000000,0.4208000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,505.8897062400,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,264.1102937600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
7,RegionD,Flat,423.6200000000,330.4200000000,0.4125000000,1012.1300000000,409.9853330000,2335,0.0000000000,409.9853330000,1.2800000000,524.7812262400,rolling_shadow_price_exchange::lagrangian_balanced,423.6200000000,0.4125000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,524.7812262400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,307.3487737600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
8,RegionD,Flat,423.8600000000,330.6100000000,0.4042000000,1059.8100000000,390.2796670000,2336,0.0000000000,390.2796670000,1.2800000000,499.5579737600,rolling_shadow_price_exchange::lagrangian_balanced,423.8600000000,0.4042000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,499.5579737600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,380.2520262400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
9,RegionD,Flat,424.1000000000,330.8000000000,0.3965000000,1089.7800000000,409.4126670000,2337,0.4000000000,409.8126670000,1.2800000000,524.5602137600,rolling_shadow_price_exchange::lagrangian_balanced,424.1000000000,0.3965000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,524.5602137600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,385.2197862400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
10,RegionD,Flat,424.3400000000,330.9900000000,0.3899000000,1100.0000000000,401.0393330000,2338,0.4000000000,401.4393330000,1.2800000000,513.8423462400,rolling_shadow_price_exchange::lagrangian_balanced,424.3400000000,0.3899000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,513.8423462400,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,406.1576537600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
11,RegionD,Flat,424.5900000000,331.1800000000,0.3850000000,1089.7800000000,300.2600000000,2339,0.4000000000,300.6600000000,1.2800000000,384.8448000000,rolling_shadow_price_exchange::lagrangian_balanced,424.5900000000,0.3850000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,384.8448000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,524.9352000000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
12,RegionD,Flat,424.8500000000,331.3800000000,0.3821000000,1059.8100000000,254.0900000000,2340,0.7933333333,254.8833333333,1.2800000000,326.2506666667,rolling_shadow_price_exchange::lagrangian_balanced,424.8500000000,0.3821000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,326.2506666667,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,553.5593333333,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
13,RegionD,Flat,425.1100000000,331.5900000000,0.3814000000,1012.1300000000,189.0870000000,2341,0.0600000000,189.1470000000,1.2800000000,242.1081600000,rolling_shadow_price_exchange::lagrangian_balanced,425.1100000000,0.3814000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,242.1081600000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,590.0218400000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
14,RegionD,Flat,425.3700000000,331.7900000000,0.3829000000,950.0000000000,212.7423330000,2342,0.0346666667,212.7769996667,1.2800000000,272.3545595733,rolling_shadow_price_exchange::lagrangian_balanced,425.3700000000,0.3829000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,272.3545595733,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,497.6454404267,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
15,RegionD,Flat,425.6300000000,331.9900000000,0.3867000000,877.6500000000,147.9150000000,2343,0.0000000000,147.9150000000,1.2800000000,189.3312000000,rolling_shadow_price_exchange::lagrangian_balanced,425.6300000000,0.3867000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,189.3312000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,508.3188000000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
16,RegionD,Flat,425.9000000000,332.2000000000,0.3925000000,800.0000000000,130.3016670000,2344,0.0000000000,130.3016670000,1.2800000000,166.7861337600,rolling_shadow_price_exchange::lagrangian_balanced,425.9000000000,0.3925000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,166.7861337600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,453.2138662400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
17,RegionD,Peak,617.9500000000,482.0000000000,0.3999000000,722.3500000000,90.9700000000,2345,0.0000000000,90.9700000000,1.2800000000,116.4416000000,rolling_shadow_price_exchange::lagrangian_balanced,617.9500000000,0.3999000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,186.4975840159,0.0000000000,580.3077289749,116.4416000000,186.4975840159,0.0000000000,0.0000000000,0.0000000000,180.0000000000,239.4108159841,-180.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP,observed
18,RegionD,Peak,618.3400000000,482.3100000000,0.4085000000,650.0000000000,96.6980000000,2346,0.0000000000,96.6980000000,1.2800000000,123.7734400000,rolling_shadow_price_exchange::lagrangian_balanced,618.3400000000,0.4085000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,580.3077289749,123.7734400000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,346.2265600000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
19,RegionD,Peak,618.7400000000,482.6200000000,0.4177000000,587.8700000000,134.6646670000,2347,0.0000000000,134.6646670000,1.2800000000,172.3707737600,rolling_shadow_price_exchange::lagrangian_balanced,618.7400000000,0.4177000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,580.3077289749,172.3707737600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,235.4992262400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
20,RegionD,Peak,619.1400000000,482.9300000000,0.4268000000,540.1900000000,191.2553330000,2348,0.0000000000,191.2553330000,1.2800000000,244.8068262400,rolling_shadow_price_exchange::lagrangian_balanced,619.1400000000,0.4268000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,580.3077289749,244.8068262400,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,115.3831737600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
21,RegionD,Peak,619.5500000000,483.2500000000,0.4354000000,510.2200000000,213.7486670000,2349,1.1000000000,214.8486670000,1.2800000000,275.0062937600,rolling_shadow_price_exchange::lagrangian_balanced,619.5500000000,0.4354000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,580.3077289749,275.0062937600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,55.2137062400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
22,RegionD,Flat,384.8000000000,300.1400000000,0.4428000000,500.0000000000,170.3040000000,2350,1.1000000000,171.4040000000,1.2800000000,219.3971200000,rolling_shadow_price_exchange::lagrangian_balanced,384.8000000000,0.4428000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,580.3077289749,219.3971200000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,100.6028800000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
23,RegionD,Flat,385.0500000000,300.3400000000,0.4486000000,510.2200000000,193.3106670000,2351,2.6800000000,195.9906670000,1.2800000000,250.8680537600,rolling_shadow_price_exchange::lagrangian_balanced,385.0500000000,0.4486000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,580.3077289749,250.8680537600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,79.3519462400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
24,RegionD,Valley,278.2700000000,217.0500000000,0.4525000000,540.1900000000,194.5666670000,2352,50.6733333333,245.2400003333,1.2800000000,313.9072004267,rolling_shadow_price_exchange::lagrangian_balanced,278.2700000000,0.4525000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,580.3077289749,313.9072004267,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,46.2827995733,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
25,RegionD,Valley,278.4600000000,217.2000000000,0.4541000000,587.8700000000,190.8460000000,2353,68.5800000000,259.4260000000,1.2800000000,332.0652800000,rolling_shadow_price_exchange::lagrangian_balanced,278.4600000000,0.4541000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,580.3077289749,332.0652800000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,75.8047200000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
26,RegionD,Valley,278.6400000000,217.3400000000,0.4534000000,650.0000000000,260.6360000000,2354,117.9800000000,378.6160000000,1.2800000000,484.6284800000,rolling_shadow_price_exchange::lagrangian_balanced,278.6400000000,0.4534000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,14.6284800000,564.5781805878,470.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,0.0000000000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
27,RegionD,Valley,278.8200000000,217.4800000000,0.4505000000,722.3500000000,313.1886670000,2355,132.3213333333,445.5100003333,1.2800000000,570.2528004267,rolling_shadow_price_exchange::lagrangian_balanced,278.8200000000,0.4505000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,27.9028004267,534.5751693763,542.3500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,0.0000000000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
28,RegionD,Valley,279.0000000000,217.6200000000,0.4456000000,800.0000000000,370.5356670000,2356,100.0040000000,470.5396670000,1.2800000000,602.2907737600,rolling_shadow_price_exchange::lagrangian_balanced,279.0000000000,0.4456000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,602.2907737600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,17.7092262400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
29,RegionD,Valley,279.1800000000,217.7600000000,0.4391000000,877.6500000000,409.8326670000,2357,85.3450000000,495.1776670000,1.2800000000,633.8274137600,rolling_shadow_price_exchange::lagrangian_balanced,279.1800000000,0.4391000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,633.8274137600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,63.8225862400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
30,RegionD,Valley,279.3600000000,217.9000000000,0.4315000000,950.0000000000,393.3286670000,2358,70.9413333333,464.2700003333,1.2800000000,594.2656004267,rolling_shadow_price_exchange::lagrangian_balanced,279.3600000000,0.4315000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,594.2656004267,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,175.7343995733,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
31,RegionD,Flat,430.0600000000,335.4500000000,0.4233000000,1012.1300000000,361.8916670000,2359,13.4543333333,375.3460003333,1.2800000000,480.4428804267,rolling_shadow_price_exchange::lagrangian_balanced,430.0600000000,0.4233000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,480.4428804267,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,351.6871195733,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
32,RegionD,Flat,430.3300000000,335.6600000000,0.4150000000,1059.8100000000,370.0646670000,2360,0.5550000000,370.6196670000,1.2800000000,474.3931737600,rolling_shadow_price_exchange::lagrangian_balanced,430.3300000000,0.4150000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,474.3931737600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,405.4168262400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
33,RegionD,Flat,430.6000000000,335.8700000000,0.4074000000,1089.7800000000,337.6033330000,2361,0.0880000000,337.6913330000,1.2800000000,432.2449062400,rolling_shadow_price_exchange::lagrangian_balanced,430.6000000000,0.4074000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,432.2449062400,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,477.5350937600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
34,RegionD,Flat,430.8600000000,336.0700000000,0.4008000000,1100.0000000000,330.0793330000,2362,1.0466666667,331.1259996667,1.2800000000,423.8412795733,rolling_shadow_price_exchange::lagrangian_balanced,430.8600000000,0.4008000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,423.8412795733,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,496.1587204267,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
35,RegionD,Flat,431.1200000000,336.2700000000,0.3959000000,1089.7800000000,318.4793330000,2363,0.1600000000,318.6393330000,1.2800000000,407.8583462400,rolling_shadow_price_exchange::lagrangian_balanced,431.1200000000,0.3959000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,407.8583462400,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,501.9216537600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
36,RegionD,Flat,431.3800000000,336.4800000000,0.3930000000,1059.8100000000,330.9233330000,2364,1.1600000000,332.0833330000,1.2800000000,425.0666662400,rolling_shadow_price_exchange::lagrangian_balanced,431.3800000000,0.3930000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,425.0666662400,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,454.7433337600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
37,RegionD,Flat,431.6400000000,336.6800000000,0.3923000000,1012.1300000000,302.1026670000,2365,1.1600000000,303.2626670000,1.2800000000,388.1762137600,rolling_shadow_price_exchange::lagrangian_balanced,431.6400000000,0.3923000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,388.1762137600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,443.9537862400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
38,RegionD,Flat,431.8900000000,336.8700000000,0.3938000000,950.0000000000,272.7020000000,2366,1.1600000000,273.8620000000,1.2800000000,350.5433600000,rolling_shadow_price_exchange::lagrangian_balanced,431.8900000000,0.3938000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,350.5433600000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,419.4566400000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
39,RegionD,Flat,432.1300000000,337.0600000000,0.3976000000,877.6500000000,217.2416670000,2367,1.0346666667,218.2763336667,1.2800000000,279.3937070933,rolling_shadow_price_exchange::lagrangian_balanced,432.1300000000,0.3976000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,279.3937070933,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,418.2562929067,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
40,RegionD,Flat,432.3700000000,337.2500000000,0.4033000000,800.0000000000,164.3106670000,2368,0.7833333333,165.0940003333,1.2800000000,211.3203204267,rolling_shadow_price_exchange::lagrangian_balanced,432.3700000000,0.4033000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,211.3203204267,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,408.6796795733,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
41,RegionD,Peak,627.2800000000,489.2800000000,0.4107000000,722.3500000000,147.2470000000,2369,0.0000000000,147.2470000000,1.2800000000,188.4761600000,rolling_shadow_price_exchange::lagrangian_balanced,627.2800000000,0.4107000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,188.4761600000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,353.8738400000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
42,RegionD,Peak,627.6200000000,489.5400000000,0.4192000000,650.0000000000,141.3440000000,2370,0.0000000000,141.3440000000,1.2800000000,180.9203200000,rolling_shadow_price_exchange::lagrangian_balanced,627.6200000000,0.4192000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,180.9203200000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,289.0796800000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
43,RegionD,Peak,627.9500000000,489.8000000000,0.4282000000,587.8700000000,160.7856670000,2371,2.3000000000,163.0856670000,1.2800000000,208.7496537600,rolling_shadow_price_exchange::lagrangian_balanced,627.9500000000,0.4282000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,208.7496537600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,199.1203462400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
44,RegionD,Peak,628.2600000000,490.0400000000,0.4373000000,540.1900000000,144.4313330000,2372,2.3000000000,146.7313330000,1.2800000000,187.8161062400,rolling_shadow_price_exchange::lagrangian_balanced,628.2600000000,0.4373000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,187.8161062400,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,172.3738937600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
45,RegionD,Peak,628.5700000000,490.2800000000,0.4457000000,510.2200000000,166.7270000000,2373,2.3000000000,169.0270000000,1.2800000000,216.3545600000,rolling_shadow_price_exchange::lagrangian_balanced,628.5700000000,0.4457000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,216.3545600000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,113.8654400000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
46,RegionD,Flat,390.3300000000,304.4600000000,0.4530000000,500.0000000000,168.4690000000,2374,3.3000000000,171.7690000000,1.2800000000,219.8643200000,rolling_shadow_price_exchange::lagrangian_balanced,390.3300000000,0.4530000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,219.8643200000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,100.1356800000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
47,RegionD,Flat,390.5100000000,304.6000000000,0.4586000000,510.2200000000,228.9546670000,2375,3.3000000000,232.2546670000,1.2800000000,297.2859737600,rolling_shadow_price_exchange::lagrangian_balanced,390.5100000000,0.4586000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,534.5751693763,297.2859737600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,32.9340262400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
48,RegionD,Valley,282.1600000000,220.0800000000,0.4623000000,540.1900000000,306.7546670000,2376,34.4266666667,341.1813336667,1.2800000000,436.7121070933,rolling_shadow_price_exchange::lagrangian_balanced,282.1600000000,0.4623000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,76.5221070933,452.2933337921,360.1900000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,0.0000000000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,observed
