Hour,Region,AvailableRenewable_MW,Total_Load_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridPurchase_MW,GridLoadPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,GridEnergyForCost_MW,ChargeMode,Evaluation,Scenario,WindowStart_h,Method
2084,RegionA,540.19000000,336.78449955,1025.92000000,0.00000000,0.64330000,0.00000000,0.00000000,157.50000000,336.78449955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,203.40550045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2085,RegionA,510.22000000,332.22150000,1025.50000000,0.00000000,0.65470000,0.00000000,0.00000000,157.50000000,332.22150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,177.99850000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2086,RegionA,500.00000000,398.73600000,636.25000000,0.00000000,0.66440000,0.00000000,0.00000000,157.50000000,398.73600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,101.26400000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2087,RegionA,510.22000000,383.53499955,635.97000000,0.00000000,0.67160000,0.00000000,0.00000000,157.50000000,383.53499955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,126.68500045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2088,RegionA,540.19000000,493.03349955,459.11000000,0.00000000,0.67600000,0.00000000,0.00000000,157.50000000,493.03349955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,47.15650045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2089,RegionA,587.87000000,536.69250045,458.90000000,0.00000000,0.67700000,0.00000000,0.00000000,157.50000000,536.69250045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,51.17749955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2090,RegionA,650.00000000,542.28150000,458.68000000,0.00000000,0.67470000,0.00000000,0.00000000,157.50000000,542.28150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,107.71850000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2091,RegionA,722.35000000,544.32000045,458.47000000,0.00000000,0.66910000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,178.02999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2092,RegionA,800.00000000,544.31999955,458.25000000,0.00000000,0.66060000,0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,255.68000045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2093,RegionA,877.65000000,544.32000045,458.02000000,0.00000000,0.64960000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,333.32999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2094,RegionA,950.00000000,544.32000045,457.80000000,0.00000000,0.63700000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,405.67999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2095,RegionA,1012.13000000,544.31999955,703.96000000,0.00000000,0.62350000,0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,467.81000045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2096,RegionA,1059.81000000,544.31999955,703.60000000,0.00000000,0.60990000,0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,515.49000045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2097,RegionA,1089.78000000,544.32000045,703.25000000,0.00000000,0.59730000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,545.45999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2098,RegionA,1100.00000000,544.32000000,702.89000000,0.00000000,0.58630000,0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,555.68000000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2099,RegionA,1089.78000000,544.32000045,702.54000000,0.00000000,0.57770000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,545.45999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2100,RegionA,1059.81000000,481.96080000,702.18000000,0.00000000,0.57210000,0.00000000,0.00000000,157.50000000,481.96080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,577.84920000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2101,RegionA,1012.13000000,439.84350000,701.82000000,0.00000000,0.56970000,0.00000000,0.00000000,157.50000000,439.84350000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,572.28650000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2102,RegionA,950.00000000,428.31585045,701.47000000,0.00000000,0.57070000,0.00000000,0.00000000,157.50000000,428.31585045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,521.68414955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2103,RegionA,877.65000000,388.82565000,701.11000000,0.00000000,0.57500000,0.00000000,0.00000000,157.50000000,388.82565000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,488.82435000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2104,RegionA,800.00000000,345.24900045,700.76000000,0.00000000,0.58220000,0.00000000,0.00000000,157.50000000,345.24900045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,454.75099955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2105,RegionA,722.35000000,338.74199955,1015.59000000,0.00000000,0.59170000,0.00000000,0.00000000,157.50000000,338.74199955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,383.60800045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2106,RegionA,650.00000000,280.90799955,1015.09000000,0.00000000,0.60300000,0.00000000,0.00000000,157.50000000,280.90799955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,369.09200045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2107,RegionA,587.87000000,320.58450045,1014.59000000,0.00000000,0.61520000,0.00000000,0.00000000,157.50000000,320.58450045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,267.28549955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2108,RegionA,540.19000000,339.17400000,1014.09000000,0.00000000,0.62740000,0.00000000,0.00000000,157.50000000,339.17400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,201.01600000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2109,RegionA,510.22000000,372.80249955,1013.61000000,0.00000000,0.63870000,0.00000000,0.00000000,157.50000000,372.80249955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,137.41750045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2110,RegionA,500.00000000,380.06550000,628.84000000,0.00000000,0.64830000,0.00000000,0.00000000,157.50000000,380.06550000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,119.93450000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2111,RegionA,510.22000000,418.13549955,628.54000000,0.00000000,0.65550000,0.00000000,0.00000000,157.50000000,418.13549955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,92.08450045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2112,RegionA,540.19000000,507.61349955,453.74000000,0.00000000,0.65980000,0.00000000,0.00000000,157.50000000,507.61349955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,32.57650045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2113,RegionA,587.87000000,507.23550000,453.54000000,0.00000000,0.66090000,0.00000000,0.00000000,157.50000000,507.23550000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,80.63450000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2114,RegionA,650.00000000,544.32000045,453.34000000,0.00000000,0.65860000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,105.67999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2115,RegionA,722.35000000,544.32000045,453.15000000,0.00000000,0.65310000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,178.02999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2116,RegionA,800.00000000,544.32000045,452.96000000,0.00000000,0.64460000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,255.67999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2117,RegionA,877.65000000,544.32000045,452.78000000,0.00000000,0.63380000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,333.32999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2118,RegionA,950.00000000,544.31999955,452.60000000,0.00000000,0.62120000,0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,405.68000045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2119,RegionA,1012.13000000,544.32000000,696.04000000,0.00000000,0.60790000,0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,467.81000000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2120,RegionA,1059.81000000,544.32000000,695.79000000,0.00000000,0.59450000,0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,515.49000000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2121,RegionA,1089.78000000,544.32000000,695.55000000,0.00000000,0.58200000,0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,545.46000000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2122,RegionA,1100.00000000,544.32000045,695.32000000,0.00000000,0.57130000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,555.67999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2123,RegionA,1089.78000000,519.08849955,695.10000000,0.00000000,0.56290000,0.00000000,0.00000000,157.50000000,519.08849955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,570.69150045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2124,RegionA,1059.81000000,481.63949955,694.89000000,0.00000000,0.55750000,0.00000000,0.00000000,157.50000000,481.63949955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,578.17050045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2125,RegionA,1012.13000000,460.12994955,694.69000000,0.00000000,0.55540000,0.00000000,0.00000000,157.50000000,460.12994955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,552.00005045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2126,RegionA,950.00000000,428.78834955,694.51000000,0.00000000,0.55670000,0.00000000,0.00000000,157.50000000,428.78834955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,521.21165045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2127,RegionA,877.65000000,383.38920045,694.34000000,0.00000000,0.56130000,0.00000000,0.00000000,157.50000000,383.38920045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,494.26079955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2128,RegionA,800.00000000,323.90550000,694.18000000,0.00000000,0.56880000,0.00000000,0.00000000,157.50000000,323.90550000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,476.09450000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2129,RegionA,722.35000000,324.68850000,1006.35000000,0.00000000,0.57880000,0.00000000,0.00000000,157.50000000,324.68850000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,397.66150000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2130,RegionA,650.00000000,305.86949955,1006.16000000,0.00000000,0.59040000,0.00000000,0.00000000,157.50000000,305.86949955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,344.13050045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2131,RegionA,587.87000000,346.82850000,1005.99000000,0.00000000,0.60300000,0.00000000,0.00000000,157.50000000,346.82850000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,241.04150000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2132,RegionA,540.19000000,342.11699955,1005.84000000,0.00000000,0.61550000,0.00000000,0.00000000,157.50000000,342.11699955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,198.07300045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2133,RegionA,510.22000000,379.86299955,1005.71000000,0.00000000,0.62720000,0.00000000,0.00000000,157.50000000,379.86299955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,130.35700045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2134,RegionA,500.00000000,428.82750045,624.16000000,0.00000000,0.63730000,0.00000000,0.00000000,157.50000000,428.82750045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,71.17249955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2135,RegionA,510.22000000,418.93200045,624.11000000,0.00000000,0.64500000,0.00000000,0.00000000,157.50000000,418.93200045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,91.28799955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2136,RegionA,540.19000000,451.00800045,450.72000000,0.00000000,0.64980000,0.00000000,0.00000000,157.50000000,451.00800045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,89.18199955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2137,RegionA,587.87000000,516.88799955,450.69000000,0.00000000,0.65130000,0.00000000,0.00000000,157.50000000,516.88799955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,70.98200045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2138,RegionA,650.00000000,544.31999955,450.68000000,0.00000000,0.64950000,0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,105.68000045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2139,RegionA,722.35000000,544.31999955,450.68000000,0.00000000,0.64450000,0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,178.03000045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2140,RegionA,800.00000000,544.32000000,450.69000000,0.00000000,0.63650000,0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,255.68000000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2141,RegionA,877.65000000,544.32000045,450.71000000,0.00000000,0.62620000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,333.32999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2142,RegionA,950.00000000,544.32000000,450.74000000,0.00000000,0.61420000,0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,405.68000000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2143,RegionA,1012.13000000,544.32000045,693.50000000,0.00000000,0.60140000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,467.80999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2144,RegionA,1059.81000000,544.32000000,693.58000000,0.00000000,0.58860000,0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,515.49000000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2145,RegionA,1089.78000000,544.32000045,693.67000000,0.00000000,0.57670000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,545.45999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2146,RegionA,1100.00000000,510.61049955,693.77000000,0.00000000,0.56650000,0.00000000,0.00000000,157.50000000,510.61049955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,589.38950045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2147,RegionA,1089.78000000,483.30000045,693.89000000,0.00000000,0.55880000,0.00000000,0.00000000,157.50000000,483.30000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,606.47999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2148,RegionA,1059.81000000,462.78000045,694.03000000,0.00000000,0.55400000,0.00000000,0.00000000,157.50000000,462.78000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,597.02999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2149,RegionA,1012.13000000,463.68990000,694.17000000,0.00000000,0.55240000,0.00000000,0.00000000,157.50000000,463.68990000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,548.44010000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2150,RegionA,950.00000000,414.04905000,694.34000000,0.00000000,0.55430000,0.00000000,0.00000000,157.50000000,414.04905000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,535.95095000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2151,RegionA,877.65000000,390.67515045,694.52000000,0.00000000,0.55950000,0.00000000,0.00000000,157.50000000,390.67515045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,486.97484955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2152,RegionA,800.00000000,325.68750000,694.71000000,0.00000000,0.56760000,0.00000000,0.00000000,157.50000000,325.68750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,474.31250000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2153,RegionA,722.35000000,366.34950045,1007.63000000,0.00000000,0.57820000,0.00000000,0.00000000,157.50000000,366.34950045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,356.00049955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2154,RegionA,650.00000000,337.13549955,1007.95000000,0.00000000,0.59040000,0.00000000,0.00000000,157.50000000,337.13549955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,312.86450045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2155,RegionA,587.87000000,323.08200045,1008.29000000,0.00000000,0.60360000,0.00000000,0.00000000,157.50000000,323.08200045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,264.78799955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2156,RegionA,540.19000000,317.03400000,1008.65000000,0.00000000,0.61670000,0.00000000,0.00000000,157.50000000,317.03400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,223.15600000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2157,RegionA,510.22000000,363.28500000,1009.03000000,0.00000000,0.62910000,0.00000000,0.00000000,157.50000000,363.28500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,146.93500000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2158,RegionA,500.00000000,403.73099955,626.54000000,0.00000000,0.63970000,0.00000000,0.00000000,157.50000000,403.73099955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,96.26900045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2159,RegionA,510.22000000,427.41000045,626.80000000,0.00000000,0.64800000,0.00000000,0.00000000,157.50000000,427.41000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,82.80999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2160,RegionA,540.19000000,469.61100000,452.88000000,0.00000000,0.65340000,0.00000000,0.00000000,157.50000000,469.61100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,70.57900000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2161,RegionA,587.87000000,521.47799955,453.09000000,0.00000000,0.65550000,0.00000000,0.00000000,157.50000000,521.47799955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,66.39200045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2162,RegionA,650.00000000,521.08649955,453.30000000,0.00000000,0.65430000,0.00000000,0.00000000,157.50000000,521.08649955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,128.91350045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2163,RegionA,722.35000000,544.31999955,453.51000000,0.00000000,0.64980000,0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,178.03000045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2164,RegionA,800.00000000,544.32000000,453.74000000,0.00000000,0.64240000,0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,255.68000000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2165,RegionA,877.65000000,544.32000000,453.97000000,0.00000000,0.63270000,0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,333.33000000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2166,RegionA,950.00000000,544.32000045,454.20000000,0.00000000,0.62120000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,405.67999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2167,RegionA,1012.13000000,544.32000045,699.15000000,0.00000000,0.60900000,0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,467.80999955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2168,RegionA,1059.81000000,544.31999955,699.53000000,0.00000000,0.59670000,0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,515.49000045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2169,RegionA,1089.78000000,544.31999955,699.93000000,0.00000000,0.58530000,0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,545.46000045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2170,RegionA,1100.00000000,541.84950000,700.33000000,0.00000000,0.57560000,0.00000000,0.00000000,157.50000000,541.84950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,558.15050000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2171,RegionA,1089.78000000,520.92450000,700.73000000,0.00000000,0.56840000,0.00000000,0.00000000,157.50000000,520.92450000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,568.85550000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2172,RegionA,1059.81000000,485.50724955,701.15000000,0.00000000,0.56400000,0.00000000,0.00000000,157.50000000,485.50724955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,574.30275045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2173,RegionA,1012.13000000,451.85850045,701.57000000,0.00000000,0.56300000,0.00000000,0.00000000,157.50000000,451.85850045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,560.27149955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2174,RegionA,950.00000000,426.82814955,702.00000000,0.00000000,0.56530000,0.00000000,0.00000000,157.50000000,426.82814955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,523.17185045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2175,RegionA,877.65000000,379.51200000,702.43000000,0.00000000,0.57090000,0.00000000,0.00000000,157.50000000,379.51200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,498.13800000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2176,RegionA,800.00000000,356.57954955,702.87000000,0.00000000,0.57940000,0.00000000,0.00000000,157.50000000,356.57954955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,443.42045045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2177,RegionA,722.35000000,304.69500000,1019.81000000,0.00000000,0.59040000,0.00000000,0.00000000,157.50000000,304.69500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,417.65500000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2178,RegionA,650.00000000,358.11450045,1020.45000000,0.00000000,0.60300000,0.00000000,0.00000000,157.50000000,358.11450045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,291.88549955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2179,RegionA,587.87000000,329.15700000,1021.11000000,0.00000000,0.61650000,0.00000000,0.00000000,157.50000000,329.15700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,258.71300000,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2180,RegionA,540.19000000,371.04750045,1021.76000000,0.00000000,0.63010000,0.00000000,0.00000000,157.50000000,371.04750045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,169.14249955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2181,RegionA,510.22000000,350.10899955,1022.43000000,0.00000000,0.64270000,0.00000000,0.00000000,157.50000000,350.10899955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,160.11100045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2182,RegionA,500.00000000,410.73749955,635.02000000,0.00000000,0.65370000,0.00000000,0.00000000,157.50000000,410.73749955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,89.26250045,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2183,RegionA,510.22000000,416.46150045,635.43000000,0.00000000,0.66230000,0.00000000,0.00000000,157.50000000,416.46150045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,93.75849955,0.00000000,0.00000000,0,rolling_block,observed,2016,no_storage_renewable_first
2184,RegionA,540.19000000,446.68799955,459.22000000,0.00000000,0.66790000,0.00000000,0.00000000,157.50000000,446.68799955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,93.50200045,0.00000000,0.00000000,0,rolling_block,observed,2184,no_storage_renewable_first
