Method,Hour,Region,AI_IT_Load_MW,Total_IT_Load_MW,Facility_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,ElectricityCost_CNY,CarbonEmission_tCO2
full_horizon_FIFO_latency_feasible_local_first,202,RegionD,153.87566666666672,394.9599996666667,505.54879957333344,1100.0,505.54879957333344,224342.3352986624,206.41557486579205
full_horizon_FIFO_latency_feasible_local_first,203,RegionD,134.20133333333334,405.1900003333333,518.6432004266668,1089.7799999999997,518.6432004266668,230204.9709413803,209.0650740919894
full_horizon_FIFO_latency_feasible_local_first,204,RegionD,132.54000000000002,368.40000000000015,471.55199999999996,1059.8099999999997,471.55199999999996,209345.51040000006,188.52648959999993
full_horizon_FIFO_latency_feasible_local_first,205,RegionD,132.75833333333338,335.0590003333335,428.8755204266667,1012.1299999999998,428.8755204266667,190433.5973350528,171.0355575461547
full_horizon_FIFO_latency_feasible_local_first,206,RegionD,84.475,323.1930000000001,413.6870400000001,950.0,413.6870400000001,183722.55133439993,165.47481600000003
full_horizon_FIFO_latency_feasible_local_first,207,RegionD,68.108,291.98399999999987,373.73952000000014,877.65,373.73952000000014,166003.88259840006,150.76652236800004
full_horizon_FIFO_latency_feasible_local_first,208,RegionD,90.46033333333334,262.40000033333325,335.87200042666666,800.0,335.87200042666666,149204.4187495381,137.30447377442133
full_horizon_FIFO_latency_feasible_local_first,209,RegionD,89.18400000000003,253.25999999999996,324.1728000000001,722.35,324.1728000000001,208832.11776000008,134.79105023999998
full_horizon_FIFO_latency_feasible_local_first,210,RegionD,108.63600000000002,260.13000000000005,332.9664000000001,650.0,332.9664000000001,214513.60319999992,141.14445695999999
full_horizon_FIFO_latency_feasible_local_first,211,RegionD,97.7966666666667,233.72999966666666,299.17439957333346,587.8700000000002,299.17439957333346,192758.06564509872,129.42284525542402
full_horizon_FIFO_latency_feasible_local_first,212,RegionD,125.02833333333332,224.45000033333335,287.29600042666675,540.1899999999999,287.29600042666675,185113.43195491412,126.78372498828799
full_horizon_FIFO_latency_feasible_local_first,213,RegionD,102.51833333333333,297.69000033333344,381.04320042666666,510.2200000000002,381.04320042666666,245521.37576291847,171.20270995170128
full_horizon_FIFO_latency_feasible_local_first,214,RegionD,104.53333333333333,311.2400003333334,398.3872004266666,500.0,398.3872004266666,159330.97693864108,181.7442408346454
full_horizon_FIFO_latency_feasible_local_first,215,RegionD,84.79999999999997,318.44999999999993,407.616,510.2200000000002,407.616,163017.86688000002,188.11478400000001
full_horizon_FIFO_latency_feasible_local_first,216,RegionD,79.50133333333336,354.1900003333333,453.36320042666665,540.1899999999999,453.36320042666665,130944.89317923412,210.67787923827194
full_horizon_FIFO_latency_feasible_local_first,217,RegionD,78.302,395.2799999999999,505.9583999999999,587.8700000000002,505.9583999999999,146125.84550399997,235.67542272000003
full_horizon_FIFO_latency_feasible_local_first,218,RegionD,112.71733333333334,407.93000033333345,522.1504004266668,650.0,522.1504004266668,150791.81413921714,242.53886099818672
full_horizon_FIFO_latency_feasible_local_first,219,RegionD,122.63333333333334,445.1100003333334,569.7408004266667,722.35,569.7408004266667,164518.35353120422,262.65050899669336
full_horizon_FIFO_latency_feasible_local_first,220,RegionD,117.22800000000001,442.27000000000015,566.1056000000001,800.0,566.1056000000001,163451.669888,257.86110080000003
full_horizon_FIFO_latency_feasible_local_first,221,RegionD,124.87933333333335,480.04000033333335,614.4512004266666,877.65,614.4512004266666,177385.91705117436,275.45847315127475
full_horizon_FIFO_latency_feasible_local_first,222,RegionD,128.26933333333332,484.34000033333336,619.9552004266666,950.0,619.9552004266666,178950.06860315727,272.78028818773333
full_horizon_FIFO_latency_feasible_local_first,223,RegionD,174.74466666666666,470.0299996666666,601.6383995733336,1012.1299999999998,601.6383995733336,267127.44941056,259.366314056064
full_horizon_FIFO_latency_feasible_local_first,224,RegionD,182.76699999999997,461.11000000000007,590.2207999999999,1059.8099999999997,590.2207999999999,262004.91532800006,249.19122176000008
full_horizon_FIFO_latency_feasible_local_first,225,RegionD,162.32599999999996,413.93000000000006,529.8304,1089.7799999999997,529.8304,235149.32812800005,219.2968025600001
full_horizon_FIFO_latency_feasible_local_first,226,RegionD,186.24366666666666,393.0799996666667,503.1423995733333,1100.0,503.1423995733333,223254.3455386795,204.62801390647468
full_horizon_FIFO_latency_feasible_local_first,227,RegionD,115.39200000000001,381.25,488.0000000000001,1089.7799999999997,488.0000000000001,216486.56000000003,195.688
full_horizon_FIFO_latency_feasible_local_first,228,RegionD,120.92000000000003,356.65,456.51199999999994,1059.8099999999997,456.51199999999994,202463.072,181.4178688
full_horizon_FIFO_latency_feasible_local_first,229,RegionD,120.79933333333335,350.7100003333333,448.90880042666663,1012.1299999999998,448.90880042666663,199037.1839331755,177.76788496896006
full_horizon_FIFO_latency_feasible_local_first,230,RegionD,80.11800000000001,333.125,426.4,950.0,426.4,189001.8,169.1955200000001
full_horizon_FIFO_latency_feasible_local_first,231,RegionD,82.75600000000001,317.47,406.3616,877.65,406.3616,180066.95219199997,162.46336768000003
full_horizon_FIFO_latency_feasible_local_first,232,RegionD,50.23066666666666,254.2319996666667,325.41695957333343,800.0,325.41695957333343,144153.20475179516,131.72878523528533
full_horizon_FIFO_latency_feasible_local_first,233,RegionD,60.45466666666668,254.9599996666667,326.34879957333334,722.35,326.34879957333334,209548.56420603732,134.25989614446937
full_horizon_FIFO_latency_feasible_local_first,234,RegionD,40.063333333333325,253.32000033333333,324.24960042666663,650.0,324.24960042666663,208129.33352186877,135.92543249885867
full_horizon_FIFO_latency_feasible_local_first,235,RegionD,94.98666666666668,248.9399996666667,318.64319957333345,587.8700000000002,318.64319957333345,204457.40900622925,136.21996781759995
full_horizon_FIFO_latency_feasible_local_first,236,RegionD,121.32333333333334,232.33000033333332,297.3824004266667,540.1899999999999,297.3824004266667,190744.04545766825,129.59925010594134
full_horizon_FIFO_latency_feasible_local_first,237,RegionD,82.458,264.9,339.072,510.2200000000002,339.072,217399.4035199999,150.378432
full_horizon_FIFO_latency_feasible_local_first,238,RegionD,87.81,272.37,348.63359999999994,500.0,348.63359999999994,138689.93241600003,156.91998336000006
full_horizon_FIFO_latency_feasible_local_first,239,RegionD,77.4263333333333,304.1000003333334,389.24800042666664,510.2200000000002,389.24800042666664,154784.46736966402,177.10784019413325
full_horizon_FIFO_latency_feasible_local_first,240,RegionD,72.58399999999996,333.26,426.5727999999999,540.1899999999999,426.5727999999999,122456.25369599997,195.32768511999998
full_horizon_FIFO_latency_feasible_local_first,241,RegionD,65.20199999999998,389.8,498.94400000000013,587.8700000000002,498.94400000000013,143171.98079999996,228.81571840000007
full_horizon_FIFO_latency_feasible_local_first,242,RegionD,70.86233333333334,401.77000033333354,514.2656004266667,650.0,514.2656004266667,147501.65951437652,235.0708059550293
full_horizon_FIFO_latency_feasible_local_first,243,RegionD,92.81333333333332,421.04000033333335,538.9312004266669,722.35,538.9312004266669,154511.57516232532,244.29751315340798
full_horizon_FIFO_latency_feasible_local_first,244,RegionD,112.59866666666667,474.0699996666666,606.8095995733331,800.0,606.8095995733331,173893.4269497301,271.54729580906667
full_horizon_FIFO_latency_feasible_local_first,245,RegionD,121.69666666666669,465.8999996666667,596.3519995733332,877.65,596.3519995733332,170819.06675778565,262.45451501222396
full_horizon_FIFO_latency_feasible_local_first,246,RegionD,150.95333333333338,471.75000033333345,603.840000426667,950.0,603.840000426667,172885.43052215892,260.55696018410663
full_horizon_FIFO_latency_feasible_local_first,247,RegionD,165.05866666666674,451.4899996666667,577.9071995733332,1012.1299999999998,577.9071995733332,254435.20275615147,244.0502103798186
full_horizon_FIFO_latency_feasible_local_first,248,RegionD,140.69066666666666,447.01999966666676,572.1855995733334,1059.8099999999997,572.1855995733334,251795.9949482411,236.42708974370137
full_horizon_FIFO_latency_feasible_local_first,249,RegionD,140.25133333333332,431.69000033333316,552.5632004266666,1089.7799999999997,552.5632004266666,243044.9237076694,223.5670708926294
full_horizon_FIFO_latency_feasible_local_first,250,RegionD,151.5093333333333,387.1800003333332,495.59040042666675,1100.0,495.59040042666675,217881.36364357974,196.84850704947198
full_horizon_FIFO_latency_feasible_local_first,251,RegionD,135.52266666666668,373.6399996666667,478.25919957333343,1089.7799999999997,478.25919957333343,210161.4400685098,187.19065071300258
full_horizon_FIFO_latency_feasible_local_first,252,RegionD,162.0769999999999,344.28,440.67839999999995,1059.8099999999997,440.67839999999995,193554.76684799997,170.76287999999997
full_horizon_FIFO_latency_feasible_local_first,253,RegionD,143.87500000000006,338.18,432.8703999999999,1012.1299999999998,432.8703999999999,190034.43430399994,167.04468735999998
full_horizon_FIFO_latency_feasible_local_first,254,RegionD,111.88666666666668,317.9299996666667,406.9503995733334,950.0,406.9503995733334,178569.83533277866,157.32702447505065
full_horizon_FIFO_latency_feasible_local_first,255,RegionD,96.50399999999999,286.82,367.1296,877.65,367.1296,161023.04255999994,142.99697920000003
full_horizon_FIFO_latency_feasible_local_first,256,RegionD,100.80999999999999,252.71999999999994,323.4816,800.0,323.4816,141811.098624,127.58114303999997
full_horizon_FIFO_latency_feasible_local_first,257,RegionD,124.76,245.28,313.95840000000015,722.35,313.95840000000015,199476.60902399992,125.86592255999999
full_horizon_FIFO_latency_feasible_local_first,258,RegionD,138.70400000000004,247.02,316.1856,650.0,316.1856,200796.82713600004,129.1618176
full_horizon_FIFO_latency_feasible_local_first,259,RegionD,142.19333333333333,234.79000033333332,300.5312004266667,587.8700000000002,300.5312004266667,190768.19009483524,125.231351217792
full_horizon_FIFO_latency_feasible_local_first,260,RegionD,146.77266666666662,241.21999966666664,308.76159957333334,540.1899999999999,308.76159957333334,195903.05969728864,131.2236798186667
full_horizon_FIFO_latency_feasible_local_first,261,RegionD,117.42200000000001,255.0,326.3999999999999,510.2200000000002,326.3999999999999,206999.616,141.20064
full_horizon_FIFO_latency_feasible_local_first,262,RegionD,106.28233333333334,292.75000033333333,374.7200004266668,500.0,374.7200004266668,147437.3313678763,164.57702418739203
full_horizon_FIFO_latency_feasible_local_first,263,RegionD,77.25600000000001,324.28999999999996,415.0911999999999,510.2200000000002,415.0911999999999,163251.21804799995,184.34200191999994
full_horizon_FIFO_latency_feasible_local_first,264,RegionD,67.93833333333333,379.32000033333327,485.5296004266665,540.1899999999999,485.5296004266665,137851.56415313922,217.03173139071995
full_horizon_FIFO_latency_feasible_local_first,265,RegionD,107.49199999999999,369.5,472.96000000000004,587.8700000000002,472.96000000000004,134226.048,211.74419199999994
full_horizon_FIFO_latency_feasible_local_first,266,RegionD,136.38133333333334,399.1100003333333,510.8608004266665,650.0,510.8608004266665,144920.99186503683,227.94608915037867
full_horizon_FIFO_latency_feasible_local_first,267,RegionD,93.46399999999998,453.5100000000001,580.4928000000002,722.35,580.4928000000002,164604.53836800004,256.81001472
full_horizon_FIFO_latency_feasible_local_first,268,RegionD,91.32666666666664,469.6299996666667,601.1263995733336,800.0,601.1263995733336,170389.27795906135,262.51189869367477
full_horizon_FIFO_latency_feasible_local_first,269,RegionD,92.92999999999999,465.41,595.7248,877.65,595.7248,168792.66483200004,255.74465664000004
full_horizon_FIFO_latency_feasible_local_first,270,RegionD,141.83233333333334,452.66000033333347,579.4048004266667,950.0,579.4048004266667,164110.61567284912,243.81354001954136
full_horizon_FIFO_latency_feasible_local_first,271,RegionD,125.98800000000001,446.2300000000001,571.1744000000001,1012.1299999999998,571.1744000000001,248803.56864000013,235.20961792000006
full_horizon_FIFO_latency_feasible_local_first,272,RegionD,94.61533333333335,454.30000033333323,581.5040004266668,1059.8099999999997,581.5040004266668,253215.91698579202,234.17166097181865
full_horizon_FIFO_latency_feasible_local_first,273,RegionD,72.43766666666664,426.5399996666666,545.9711995733334,1089.7799999999997,545.9711995733334,237661.26317427197,215.27644399176535
full_horizon_FIFO_latency_feasible_local_first,274,RegionD,57.39733333333335,431.03000033333336,551.7184004266668,1100.0,551.7184004266668,240091.2963136726,213.51502096512007
full_horizon_FIFO_latency_feasible_local_first,275,RegionD,83.47600000000003,371.9099999999999,476.0448,1089.7799999999997,476.0448,207093.76934400003,181.56348672000004
full_horizon_FIFO_latency_feasible_local_first,276,RegionD,56.88066666666667,351.8799996666666,450.4063995733334,1059.8099999999997,450.4063995733334,195886.24723843837,170.11849711884796
full_horizon_FIFO_latency_feasible_local_first,277,RegionD,52.74,337.01599999999996,431.38048000000015,1012.1299999999998,431.38048000000015,187559.9188992001,162.32847462400005
full_horizon_FIFO_latency_feasible_local_first,278,RegionD,103.12633333333333,307.4700003333335,393.5616004266666,950.0,393.5616004266666,171073.3564734635,148.41207952089596
full_horizon_FIFO_latency_feasible_local_first,279,RegionD,102.988,273.38300000000004,349.93024,877.65,349.93024,152072.68369920005,133.04347724800002
full_horizon_FIFO_latency_feasible_local_first,280,RegionD,97.4476666666667,260.36999966666673,333.27359957333334,800.0,333.27359957333334,144800.71354262187,128.4103179156053
full_horizon_FIFO_latency_feasible_local_first,281,RegionD,80.66466666666666,217.2699996666667,278.10559957333334,722.35,278.10559957333334,175173.15505925126,109.04520559270401
full_horizon_FIFO_latency_feasible_local_first,282,RegionD,77.89366666666665,216.3099996666667,276.8767995733334,650.0,276.8767995733334,174365.93329930247,110.75071982933338
full_horizon_FIFO_latency_feasible_local_first,283,RegionD,128.93866666666665,258.2599996666667,330.5727995733334,587.8700000000002,330.5727995733334,208148.46897934505,135.0389886257067
full_horizon_FIFO_latency_feasible_local_first,284,RegionD,135.51999999999998,254.43000000000004,325.67040000000003,540.1899999999999,325.67040000000003,205032.31372799998,135.80455679999994
full_horizon_FIFO_latency_feasible_local_first,285,RegionD,126.37133333333334,253.45000033333332,324.4160004266667,510.2200000000002,324.4160004266667,204216.62810858243,137.84435858129066
full_horizon_FIFO_latency_feasible_local_first,286,RegionD,86.58333333333334,281.74000033333334,360.6272004266667,500.0,360.6272004266667,140886.2283906859,155.6827624241919
full_horizon_FIFO_latency_feasible_local_first,287,RegionD,82.06600000000002,336.14,430.2591999999999,510.2200000000002,430.2591999999999,168076.45388800002,187.98024448000007
full_horizon_FIFO_latency_feasible_local_first,288,RegionD,81.6176666666667,361.1099996666666,462.22079957333335,540.1899999999999,462.22079957333335,130397.10976763308,203.4695959721813
full_horizon_FIFO_latency_feasible_local_first,289,RegionD,55.41333333333333,366.34000033333336,468.91520042666656,587.8700000000002,468.91520042666656,132280.97804036268,206.8853864282454
full_horizon_FIFO_latency_feasible_local_first,290,RegionD,96.75633333333333,398.44000033333333,510.00320042666675,650.0,510.00320042666675,143866.8028083584,224.40140818773338
full_horizon_FIFO_latency_feasible_local_first,291,RegionD,81.684,457.2800000000001,585.3184000000003,722.35,585.3184000000003,165112.467456,255.55001344
full_horizon_FIFO_latency_feasible_local_first,292,RegionD,68.982,450.36999999999995,576.4735999999999,800.0,576.4735999999999,162617.437824,248.57541632
full_horizon_FIFO_latency_feasible_local_first,293,RegionD,101.78333333333332,465.39000033333326,595.6992004266667,877.65,595.6992004266667,168046.7444403627,252.69560082099204
full_horizon_FIFO_latency_feasible_local_first,294,RegionD,120.74933333333334,430.1200003333334,550.5536004266667,950.0,550.5536004266667,155322.18175237117,229.08535313753606
full_horizon_FIFO_latency_feasible_local_first,295,RegionD,127.55866666666664,480.8599996666666,615.5007995733334,1012.1299999999998,615.5007995733334,267164.277062801,250.75502574617605
full_horizon_FIFO_latency_feasible_local_first,296,RegionD,87.296,472.2399999999999,604.4672000000002,1059.8099999999997,604.4672000000002,262399.21152000007,241.00107264000002
full_horizon_FIFO_latency_feasible_local_first,297,RegionD,79.43833333333332,422.04000033333324,540.2112004266666,1089.7799999999997,540.2112004266666,234532.6926652373,211.06051600669872
full_horizon_FIFO_latency_feasible_local_first,298,RegionD,120.82,434.3699999999999,555.9936,1100.0,555.9936,241417.981056,213.39034368
full_horizon_FIFO_latency_feasible_local_first,299,RegionD,143.03999999999996,359.5899999999999,460.2751999999999,1089.7799999999997,460.2751999999999,199888.31385600002,174.21416319999997
full_horizon_FIFO_latency_feasible_local_first,300,RegionD,91.62666666666668,339.4199996666667,434.4575995733332,1059.8099999999997,434.4575995733332,188706.6583746774,163.05193711987204
full_horizon_FIFO_latency_feasible_local_first,301,RegionD,104.45033333333335,324.2000003333333,414.97600042666653,1012.1299999999998,414.97600042666653,180282.17362536103,155.28401935965874
full_horizon_FIFO_latency_feasible_local_first,302,RegionD,116.53500000000001,314.7990000000001,402.94272,950.0,402.94272,175090.70012160004,151.30499136
full_horizon_FIFO_latency_feasible_local_first,303,RegionD,119.20500000000003,276.14000000000004,353.45920000000007,877.65,353.45920000000007,153627.50668800002,133.96103680000002
full_horizon_FIFO_latency_feasible_local_first,304,RegionD,67.33466666666665,243.62599966666664,311.8412795733333,800.0,311.8412795733333,135572.99629450668,119.90297199594664
full_horizon_FIFO_latency_feasible_local_first,305,RegionD,39.174666666666674,226.46999966666664,289.8815995733334,722.35,289.8815995733334,182787.74142696106,113.54662255287467
full_horizon_FIFO_latency_feasible_local_first,306,RegionD,55.320000000000014,221.6,283.6480000000001,650.0,283.6480000000001,178908.13952000006,113.45920000000002
full_horizon_FIFO_latency_feasible_local_first,307,RegionD,66.39333333333335,215.88000033333327,276.32640042666674,587.8700000000002,276.32640042666674,174345.37908520116,112.98986513446401
full_horizon_FIFO_latency_feasible_local_first,308,RegionD,96.45666666666665,254.68999966666667,326.0031995733332,540.1899999999999,326.0031995733332,205756.91941070932,136.20413678173864
full_horizon_FIFO_latency_feasible_local_first,309,RegionD,66.44100000000002,268.57,343.76959999999985,510.2200000000002,343.76959999999985,217045.812352,146.48022656
full_horizon_FIFO_latency_feasible_local_first,310,RegionD,71.19500000000001,265.40000000000003,339.71200000000005,500.0,339.71200000000005,133177.29536,147.19720959999995
full_horizon_FIFO_latency_feasible_local_first,311,RegionD,90.268,308.6700000000001,395.09760000000006,510.2200000000002,395.09760000000006,154949.376768,173.44784639999997
full_horizon_FIFO_latency_feasible_local_first,312,RegionD,76.73133333333334,355.6500003333334,455.2320004266666,540.1899999999999,455.2320004266666,128989.98732089605,201.4856833888427
full_horizon_FIFO_latency_feasible_local_first,313,RegionD,107.54933333333335,364.4500003333332,466.49600042666657,587.8700000000002,466.49600042666657,132237.62124094722,207.12422418944
full_horizon_FIFO_latency_feasible_local_first,314,RegionD,113.85200000000003,394.82000000000005,505.3695999999999,650.0,505.3695999999999,143317.76486399997,223.97980672
full_horizon_FIFO_latency_feasible_local_first,315,RegionD,113.95800000000003,431.28000000000003,552.0383999999998,722.35,552.0383999999998,156624.33484800006,243.00730367999998
full_horizon_FIFO_latency_feasible_local_first,316,RegionD,108.41600000000001,439.13999999999993,562.0992,800.0,562.0992,159551.85791999998,244.62557183999996
full_horizon_FIFO_latency_feasible_local_first,317,RegionD,119.571,463.84,593.7152000000002,877.65,593.7152000000002,168603.24249600005,254.46633472000002
full_horizon_FIFO_latency_feasible_local_first,318,RegionD,156.55366666666663,473.36999966666656,605.913599573333,950.0,605.913599573333,172152.17191077548,254.9684427004586
full_horizon_FIFO_latency_feasible_local_first,319,RegionD,169.33133333333333,433.59000033333336,554.9952004266668,1012.1299999999998,554.9952004266668,242716.05100259415,228.935520176
full_horizon_FIFO_latency_feasible_local_first,320,RegionD,127.67700000000004,454.36000000000007,581.5807999999998,1059.8099999999997,581.5807999999998,254470.67904,235.07495936
full_horizon_FIFO_latency_feasible_local_first,321,RegionD,79.6066666666667,416.3499996666666,532.9279995733333,1089.7799999999997,532.9279995733333,233305.21965321378,211.3059518308266
full_horizon_FIFO_latency_feasible_local_first,322,RegionD,88.31066666666665,395.6699996666666,506.4575995733333,1100.0,506.4575995733333,221833.4931891157,197.46781807364272
full_horizon_FIFO_latency_feasible_local_first,323,RegionD,79.93599999999996,371.46000000000004,475.4688,1089.7799999999997,475.4688,208374.2016,183.05548800000003
full_horizon_FIFO_latency_feasible_local_first,324,RegionD,62.96200000000001,361.75999999999993,463.0528000000001,1059.8099999999997,463.0528000000001,203044.02227199997,176.93247487999992
full_horizon_FIFO_latency_feasible_local_first,325,RegionD,86.74299999999998,343.1140000000001,439.18591999999995,1012.1299999999998,439.18591999999995,192688.43054079995,167.50550988800003
full_horizon_FIFO_latency_feasible_local_first,326,RegionD,87.85666666666665,318.8979996666666,408.18943957333323,950.0,408.18943957333323,179187.00018390192,156.2957364126294
full_horizon_FIFO_latency_feasible_local_first,327,RegionD,131.06866666666667,282.07999966666665,361.0623995733333,877.65,361.0623995733333,158593.048388591,139.622829915008
full_horizon_FIFO_latency_feasible_local_first,328,RegionD,110.892,257.44999999999993,329.53600000000006,800.0,329.53600000000006,144827.77663999997,129.34287999999998
full_horizon_FIFO_latency_feasible_local_first,329,RegionD,88.89200000000001,246.96999999999997,316.12160000000006,722.35,316.12160000000006,201571.777024,126.41702783999996
full_horizon_FIFO_latency_feasible_local_first,330,RegionD,57.00133333333333,250.4700003333334,320.6016004266667,650.0,320.6016004266667,204547.0270882177,130.96575377429332
full_horizon_FIFO_latency_feasible_local_first,331,RegionD,86.30733333333332,252.7900003333334,323.57120042666673,587.8700000000002,323.57120042666673,206564.6186403798,135.15569041821865
full_horizon_FIFO_latency_feasible_local_first,332,RegionD,61.062000000000005,255.16999999999996,326.6176000000001,540.1899999999999,326.6176000000001,208633.5243520001,139.40039168
full_horizon_FIFO_latency_feasible_local_first,333,RegionD,71.86333333333333,256.5100003333333,328.3328004266667,510.2200000000002,328.3328004266667,209857.19272070832,142.95610130577066
full_horizon_FIFO_latency_feasible_local_first,334,RegionD,70.06166666666668,275.0599996666667,352.07679957333346,500.0,352.07679957333346,139760.4063586304,155.89960685107206
full_horizon_FIFO_latency_feasible_local_first,335,RegionD,65.13666666666667,316.83999966666664,405.5551995733334,510.2200000000002,405.5551995733334,161086.52527052799,181.93206252859733
full_horizon_FIFO_latency_feasible_local_first,336,RegionD,76.65466666666667,349.77999966666664,447.7183995733333,540.1899999999999,447.7183995733333,128513.08941352964,202.59257580693344
full_horizon_FIFO_latency_feasible_local_first,337,RegionD,73.499,384.31000000000006,491.91680000000014,587.8700000000002,491.91680000000014,141283.42412799998,223.37941887999997
full_horizon_FIFO_latency_feasible_local_first,338,RegionD,108.508,377.15000000000015,482.752,650.0,482.752,138733.26976000002,218.87975680000002
full_horizon_FIFO_latency_feasible_local_first,339,RegionD,87.12400000000001,436.62999999999994,558.8864,722.35,558.8864,160713.37318400003,251.77832320000005
full_horizon_FIFO_latency_feasible_local_first,340,RegionD,79.63666666666668,480.93999966666655,615.6031995733332,800.0,615.6031995733332,177127.5086132352,274.3127857298774
full_horizon_FIFO_latency_feasible_local_first,341,RegionD,90.59800000000001,500.7300000000001,640.9344,877.65,640.9344,184525.01375999997,281.43429504
full_horizon_FIFO_latency_feasible_local_first,342,RegionD,92.98466666666667,502.56999966666666,643.2895995733331,950.0,643.2895995733331,185312.4349490902,277.57946221589333
full_horizon_FIFO_latency_feasible_local_first,343,RegionD,60.886333333333326,474.74000033333334,607.6672004266667,1012.1299999999998,607.6672004266667,269463.94335720106,257.225525940608
full_horizon_FIFO_latency_feasible_local_first,344,RegionD,102.85999999999999,453.00999999999993,579.8527999999999,1059.8099999999997,579.8527999999999,257280.68735999992,240.63891200000003
full_horizon_FIFO_latency_feasible_local_first,345,RegionD,105.475,422.7,541.056,1089.7799999999997,541.056,240201.81120000003,220.42621440000008
full_horizon_FIFO_latency_feasible_local_first,346,RegionD,130.36666666666667,404.3899996666667,517.6191995733333,1100.0,517.6191995733333,229926.44845047462,207.46177518899196
full_horizon_FIFO_latency_feasible_local_first,347,RegionD,158.06866666666664,387.17999966666673,495.59039957333334,1089.7799999999997,495.59039957333334,220265.15309036797,196.20423919108268
full_horizon_FIFO_latency_feasible_local_first,348,RegionD,130.55466666666663,342.4399996666667,438.3231995733333,1059.8099999999997,438.3231995733333,194917.9436182656,172.26101743232002
full_horizon_FIFO_latency_feasible_local_first,349,RegionD,130.48333333333335,334.1010003333333,427.64928042666673,1012.1299999999998,427.64928042666673,190273.99434023682,167.76681271138128
full_horizon_FIFO_latency_feasible_local_first,350,RegionD,135.68666666666664,302.18099966666676,386.7916795733333,950.0,386.7916795733333,172184.18407886513,152.31856341597867
full_horizon_FIFO_latency_feasible_local_first,351,RegionD,120.2,286.5769999999999,366.81856000000005,877.65,366.81856000000005,163380.98662399998,145.84705945599998
full_horizon_FIFO_latency_feasible_local_first,352,RegionD,84.71633333333335,234.83000033333334,300.58240042666677,800.0,300.58240042666677,133945.52927813123,121.22488209207465
full_horizon_FIFO_latency_feasible_local_first,353,RegionD,72.77899999999998,236.8,303.1039999999999,722.35,303.1039999999999,195947.64288000006,124.4848128
full_horizon_FIFO_latency_feasible_local_first,354,RegionD,60.730000000000004,220.28000000000006,281.9583999999999,650.0,281.9583999999999,182365.053952,118.19696128000004
full_horizon_FIFO_latency_feasible_local_first,355,RegionD,67.79666666666667,236.8099996666666,303.11679957333325,587.8700000000002,303.11679957333325,196143.8498359083,129.79461357730136
full_horizon_FIFO_latency_feasible_local_first,356,RegionD,78.90899999999998,232.37000000000006,297.4336000000002,540.1899999999999,297.4336000000002,192552.56396800003,130.06771328000002
full_horizon_FIFO_latency_feasible_local_first,357,RegionD,102.66633333333336,275.8500003333333,353.0880004266667,510.2200000000002,353.0880004266667,228684.50523633917,157.37132179016538
full_horizon_FIFO_latency_feasible_local_first,358,RegionD,102.33400000000002,282.9,362.1120000000001,500.0,362.1120000000001,145630.58304000006,164.03673600000002
full_horizon_FIFO_latency_feasible_local_first,359,RegionD,86.24700000000003,332.2299999999999,425.2543999999999,510.2200000000002,425.2543999999999,171096.85529599994,195.02166784000005
full_horizon_FIFO_latency_feasible_local_first,360,RegionD,49.21333333333334,337.3300003333334,431.7824004266667,540.1899999999999,431.7824004266667,125514.82598002776,199.61300371724798
full_horizon_FIFO_latency_feasible_local_first,361,RegionD,67.74,367.0800000000001,469.86239999999987,587.8700000000002,469.86239999999987,136635.98592,217.87519487999998
full_horizon_FIFO_latency_feasible_local_first,362,RegionD,98.44666666666666,402.7899996666666,515.5711995733334,650.0,515.5711995733334,149984.81766787844,238.65790828249604
full_horizon_FIFO_latency_feasible_local_first,363,RegionD,96.36300000000001,429.09000000000003,549.2351999999998,722.35,549.2351999999998,159832.93555199995,252.53834495999996
full_horizon_FIFO_latency_feasible_local_first,364,RegionD,111.90933333333336,454.2600003333331,581.4528004266666,800.0,581.4528004266666,169260.91020420266,264.3865883540053
full_horizon_FIFO_latency_feasible_local_first,365,RegionD,129.50400000000002,458.36,586.7008000000002,877.65,586.7008000000002,170847.27296,262.78328832000005
full_horizon_FIFO_latency_feasible_local_first,366,RegionD,129.42666666666668,470.6799996666666,602.470399573333,950.0,602.470399573333,175487.57798772055,265.0869758122666
full_horizon_FIFO_latency_feasible_local_first,367,RegionD,122.40033333333334,458.1000003333332,586.3680004266664,1012.1299999999998,586.3680004266664,262839.45619125327,253.01779218410672
full_horizon_FIFO_latency_feasible_local_first,368,RegionD,93.7133333333333,465.9100003333333,596.3648004266669,1059.8099999999997,596.3648004266669,267386.12191930023,252.26231058048006
full_horizon_FIFO_latency_feasible_local_first,369,RegionD,136.00466666666674,461.30999966666667,590.4767995733331,1089.7799999999997,590.4767995733331,264811.13030465285,245.1069195028907
full_horizon_FIFO_latency_feasible_local_first,370,RegionD,161.0323333333333,436.79000033333347,559.0912004266665,1100.0,559.0912004266665,250791.53977538986,228.276937134208
full_horizon_FIFO_latency_feasible_local_first,371,RegionD,195.91333333333327,378.9400003333334,485.0432004266667,1089.7799999999997,485.0432004266667,217619.48230342826,195.5209140919894
full_horizon_FIFO_latency_feasible_local_first,372,RegionD,176.54533333333333,356.5700003333333,456.40960042666666,1059.8099999999997,456.40960042666666,204809.24409546237,182.47255825058133
